username,comment,channel,video,reference_date
فائزالحسيني فائزالحسيني,الله يرحمه ويسكنه فسيح جناته شهدائنا الأبرار,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,6 months ago
حسين الجنابي,الله يرحمة برحمتة الواسعه ويسكنه فسيح جناته,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,6 months ago
يحيى يعقوب,دم الشهيد ميضيع انشاء لله التحق بسيد الشهداء ابو عد لله الحسين عليه السلام,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,10 months ago (edited)
هيوا حسين,الله يرحمه ويسكنه فسيح جناته,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,5 months ago
Redha Top2000,الله يرحمو برحمته الواسعة .الجزائر تحيي و تمجد الرجال .,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,6 months ago
Hassan Hassan,ماكول الله ايرحمك لن اشك برحمة الله ان يرميك بنار وانت بطل الابطال انت وامثالك الشهداء الي جنة الخلد,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,2 months ago
saad saad,الله يرحمه برحمته الواسعه وان يصبر اهله ومحبيه,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,2 months ago
Blacks cleanser,رحمك الله يا أسد الرافدين الابطال لا تموت بالتخلد  في القلوب,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,10 months ago
مصطفى ضياء,الله يرحمه برحمته الواسعه ويسكنه فسيح جناته والله كلبي نمرد 😥😥😥,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,6 months ago
رياض نوري الرجب,الله يرحمه ويعوضه الجنه يارب. ويرحم جميع شهدائنا  الابطال,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,4 months ago
الامل,اويلي على شبابك وطولك يارفعة الراس الله يرحمك برحمته الواسعه😥😥,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,2 months ago
حسين باسم,تعبير كلامة في عيونة  الله يجمعك مع عشاق الحسين,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,2 months ago
rose rose,"الله يرحمه ويجعل الفردوس منزلآ له 
هنيئآ له الشهاده
اللهم احشره مع محمد وآل محمد يارب",https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,6 months ago (edited)
سيف سامي,الله يرحمه ابرحمته الواسعة ويسكنه فسيح جناته,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,2 months ago
سجاد علي,الله يرحمه وينور قبره ونكون معاه في الفردوس الاعلى يارب العالمين,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,2 months ago
حسين البصراوي,الله يرحمه برحمته الواسعة وسكنه فسيح جناته والله حرامات هاي الزلم تروح هاي زلم البودراج الله يرحمه ويصبر اهله,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,3 months ago
قمـ ر,"فخر وعلم 
منكم ومن امثالكم نتعلم العزه والاباء دمتم فخرنه ومدراس لتعليم الوفاء... 
كلش قليل الكلام بحقكم وما يوفي بقدر ذره من تضحياتكم واعمالكم شرف النه... 
رحمة الله عليكم جميع شهداء العراق 🤍🕊",https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,6 months ago
شٍيِّطّأّنِهِ صٌأّګهِ 😈,ليش قتلته يا ضلم ليش حرمتني من روحي💔💔😭😭بكر رجع,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,10 months ago
حسين الجنابي,الله يرحمة برحمتة الواسعه ويسكنه فسيح جناته,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,5 months ago
جلال العبيدي Jlal Alobaidi,الله يرحم جميع شهدانه 💔,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,2 months ago
حازم الشرفا,الله يرحمه ويغفر له ويسكنه فسيح جناته,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,1 month ago
موسى البصروي,الله يرحمك برحمتة الواسعة 😭😭😭😭😭,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,6 months ago
karar lrobay,❤️🇮🇶الله يرحم أبطال العراق,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,10 months ago
Dw Dft,انت فارس العراق وبطل العراق الله يرحمك برحمته الواسعه,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,1 month ago
سجاد,الله يرحمه برحمته الواسعة وأسكنها فسيح جناته,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,6 months ago
Hiba Alkafagy,الله يرحمه ويسكنه فسيح جناته هذا البطل شجاع,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,2 months ago
سيمبا ALY7S,الله يرحمك  ياشجاع برحمته الواسعة ويسكنك فسيح جناته,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,4 months ago
Mustafa Abbas,من اشوف اذكر اخوي مفقود صار خمس سنوات يارب ارحمهم راح هجوم بالكرم ه بعد ما ارجع ترحموا لاخي وكل شهيد,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,6 months ago
نور علي,الله يساعد أهله زوجته الله يرحمه من مات دون وطنه فهو شهيد,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,1 month ago
اكرم كريم,الله يرحمك فخر البودراج 💔👑,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,3 months ago
Ali Ali,الله يرحمك برحمته الواسعه ويحشرك مع محمد وال محمد,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,2 months ago
Amna 17,اللّٰـه يرحمك يابطل مننساك ابد 💔,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=i7jWWIY3mHQ,2 months ago
طاووس طاووس,حقيقه رفعه راسنا ام قصي هذه المرأه العراقيه البطله ونفس الوقت سوالفه على الفطره اتموت من الضحك,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,2 years ago
قران,تحيه من سوريا خاصه لام قصي والله يرحم عيالك وشهداء العراق جميع,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,2 years ago
حمزه الباشا,والله انتي انسانه شجاعه وصاحبه غيره..... الله يحفظج ويطيل في عمرج,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,1 year ago
تبارك الرحمن العربي,ونعم من أم العراقيون بنت الأصول الله يحفظه من كل مكروه نفتخر في أم قصي,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,2 years ago
منتظر جبار چاسب,الله يحفض امهاتنه العراقيات,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,2 years ago
a na,الله يصبر كلبج يامي الحنينه والله صيبر امهات الشهداء بحق الحبيب محمد,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,1 year ago
D Bg,اللهم احفظ العراق واهله العراق الحبيبه من هاذا المرض كورونا قولوا امين ياارحم الرحمين,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,1 year ago
أبـو ضويـة,"فدوه اروحلج ام قصي الله الله الله يحفظج ويطول بعمرج 
ابن الناصريه",https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,2 years ago
Thamir Alaenzy ثامر العنزي,الله يحفظج ويطول بعمرج يا ام قصي ام العراقيين فخر واعتزاز وتاج راسنا  يا أمي الغاليه 😥😥😥 أبوس ايدج 😍😍😍,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,3 years ago
Ahnad Ail,كل مااشوف ام قصي ابجي والله هاي تاريخ للعراق,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,2 years ago
saad khalled,"المجالس مدارس 
والنعم منك ومن أصلك رفعة راس وربي",https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,3 years ago
سجاد الواسطي,الله يحفضه ام قصي أم العراقين طوعة العصر,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,3 years ago
هليل العسكري,والله والنعم منا احيت شباب من موت محقق تقريب 50 نفر بارك الله بيها,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,1 year ago
ابو شهد,بارك الله بيج ام قصي رفعتي راسنا وراس كل العراقيين جزاج الله خير عيوني انتي,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,1 year ago
براءة طفله,جنهة امي هيج قويه وتوكف كدام ديوان زلم وتحجي تهز الكاع والله فدوه لمهاتنه ربي يحفظهن النه,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,1 year ago
اللبوه الشهباء,الشريفه رفعه راس مشكوره على مجهودج حبيبتي الام مثاليه,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,2 years ago
القريشي القريشي القريشي القريشي,ام قصي حقيقه بطله وتمثل وحدة العراق والشعب العراقي أنها تستحق التحيه,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,3 years ago (edited)
شذرات زينبيه,حبيبتنا الغاليه العراقيه الاصيله لها كل الحب والتفاني تمنياتي لها بالعمر المديد والصحه والسلامه انشالله,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,1 year ago
ALI DAHIL,اكو شخص أمي  يتكلم افظل من ناس اساتذه وأم قصي مفخره للعراقيين ونجم في سماء العراق,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,2 years ago
مغدور من اعز ناسي,هي هيه المرءه العراقيه الي نرفع راسنه بيها عاش العراق,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,2 years ago
Mohammed Naser,حي الله بنت العلم 💪,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,2 years ago
ash sfh,الف تحيه الئ ام قصي الاسطوره.,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,2 years ago
ورده البستان,يمه فديتج ام قصي ربي يحفظج بحق محمد وال محمد,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,2 years ago
قناة لؤلؤة البحر,والله ونعم من ام قصي البطله,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,2 years ago
أناقتي سر رجولتي,أن شاء الله ،الله يدخلج جنات النعيم ويغفر الج يا ام العراقيين يابطلة الامة والله انتي اشرف نساء الله يجزيكي خير,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,2 years ago
Ibrahim Ali-ابراهيم علي,يا ناس والله اول مرة اشوفها بس عفويتها القت عليه سحر الكلام ربي يحفظچ ام قصي,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,2 years ago
Hamid Kokhi,ونعم كفووو  حمدلله عندنا ماجدات ترفع الراس اخوكم من دهوك,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,1 year ago
ام يوسف للطبخ والمعجنات,تحية لكل عراقية شجاعة ولام قصي تحية خاصة ربي يحغظك ويوفقك ويعطيك الصحة والعافية ويكثر من امثالك⚘🌹🌺🌷💐,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,1 year ago
Lbna masfy,والله معدله ام قصي ربي يحفظج,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,2 years ago
احلى البشر,الله يحفظج ويطول بعمرج وتستاهلين كل الخير وتسوين كل السياسين الذيول يااصيله,https://www.youtube.com/c/IMNnews/videos?view=0&sort=p&flow=grid,https://www.youtube.com/watch?v=J6WKe_p9gp8,1 year ago
